source_lat,source_lon,dest_lat,dest_lon,distance_km,route_type,traffic_level,congestion_index,weather,hour,day_of_week,is_peak_hour,vehicle_type,load_weight,time_delay,delay_prob,risk_level
28.475683,77.019077,28.728456,77.18023,34.27,city,Low,0.276,Clear,3,Wednesday,0,Truck,1780,17.28,0.3113,Medium
28.607665,77.101218,28.624989,77.220846,17.24,mixed,Medium,0.527,Rain,1,Friday,0,Truck,1567,16.42,0.2701,Medium
28.534295,77.310555,28.701778,77.20125,25.6,mixed,High,0.823,Clear,9,Wednesday,1,Van,740,37.07,0.7965,High
28.668834,77.245874,28.416861,77.334928,37.98,mixed,Low,0.153,Clear,4,Tuesday,0,Van,533,8.41,0.1416,Low
28.424634,77.331703,28.724301,77.122714,40.0,mixed,Low,0.129,Rain,5,Friday,0,Bike,80,11.57,0.2009,Low
28.834692,77.19623,28.462562,77.01541,40.0,city,High,0.881,Rain,9,Wednesday,1,Truck,1961,57.03,0.9317,High
28.672826,77.227762,28.615421,77.192305,10.26,city,Low,0.169,Clear,5,Tuesday,0,Truck,1356,5.01,0.0885,Low
28.559637,77.257701,28.477602,77.029076,25.37,city,Low,0.121,Clear,23,Saturday,0,Van,632,12.36,0.1838,Low
28.610937,77.067361,28.856339,77.184978,40.0,city,Low,0.259,Clear,22,Sunday,0,Van,742,16.94,0.2984,Medium
28.749403,77.126604,28.787035,77.143256,5.0,city,Low,0.293,Clear,3,Monday,0,Bike,132,2.0,0.0903,Low
28.450569,77.01787,28.677463,77.460378,40.0,highway,Medium,0.495,Clear,15,Tuesday,0,Van,763,13.3,0.2112,Low
28.750809,77.136198,28.755602,77.311049,21.93,mixed,Low,0.352,Clear,3,Tuesday,0,Van,870,7.6,0.1201,Low
28.686571,77.107849,28.610441,77.349183,27.7,mixed,Medium,0.406,Rain,14,Sunday,0,Truck,1292,26.1,0.5264,Medium
28.368004,77.338762,28.625868,77.222594,39.89,city,Medium,0.63,Clear,10,Wednesday,1,Truck,1799,39.56,0.8015,High
28.814586,77.218987,28.709019,77.161786,16.86,highway,Medium,0.515,Clear,16,Wednesday,0,Truck,1553,5.51,0.1183,Low
28.525265,77.201114,28.550757,77.313121,12.79,highway,Low,0.359,Clear,16,Saturday,0,Van,617,2.0,0.0858,Low
28.751622,77.106577,28.697736,77.170765,11.24,city,Low,0.371,Clear,3,Tuesday,0,Van,670,4.57,0.0836,Low
28.384381,77.298306,28.612636,77.39377,33.82,mixed,Medium,0.479,Clear,21,Friday,1,Bike,70,20.15,0.354,Medium
28.59218,77.297583,28.53442,77.271271,8.04,mixed,High,0.91,Clear,8,Wednesday,1,Bike,125,23.07,0.4358,Medium
28.620563,77.475067,28.705621,77.161267,40.0,city,Low,0.275,Clear,20,Tuesday,1,Truck,1759,30.45,0.5946,Medium
28.413835,77.338534,28.713916,77.078374,40.0,city,Medium,0.467,Clear,13,Thursday,0,Van,860,17.95,0.3107,Medium
28.616217,77.386796,28.511834,77.384028,14.83,highway,Low,0.383,Storm,3,Friday,0,Truck,1329,14.34,0.2764,Low
28.510989,77.175281,28.548964,77.376361,29.67,city,Low,0.303,Clear,16,Monday,0,Van,603,9.73,0.1521,Low
28.418945,77.331077,28.715393,77.198447,40.0,city,Low,0.252,Storm,3,Friday,0,Truck,1239,34.64,0.7479,Medium
28.596229,77.345848,28.404142,77.323211,31.43,highway,Medium,0.668,Clear,8,Monday,1,Truck,1430,24.56,0.4561,Medium
28.520322,77.195953,28.840348,77.205042,40.0,city,Medium,0.673,Rain,22,Thursday,0,Bike,53,27.73,0.5881,Medium
28.572036,77.054466,28.859505,77.203274,40.0,highway,Medium,0.53,Clear,21,Saturday,1,Truck,1439,16.01,0.2625,Medium
28.676539,77.443762,28.631983,77.390408,7.73,highway,Low,0.356,Clear,1,Wednesday,0,Van,955,2.0,0.0672,Low
28.703222,77.111737,28.663575,77.217703,13.7,highway,Low,0.365,Rain,5,Friday,0,Truck,1522,9.23,0.1628,Low
28.45206,77.042464,28.637452,77.08619,24.56,city,Medium,0.542,Rain,19,Tuesday,1,Truck,1251,31.1,0.6153,Medium
28.540615,77.374313,28.675808,77.055729,40.0,city,Low,0.296,Clear,16,Thursday,0,Truck,1386,17.44,0.3455,Medium
28.585289,77.057007,28.619378,77.486896,40.0,city,Medium,0.585,Clear,13,Monday,0,Truck,1968,31.48,0.676,Medium
28.738867,77.179813,28.612448,77.369845,33.46,city,High,0.863,Clear,21,Tuesday,1,Van,643,44.47,0.9076,High
28.565651,77.303655,28.450536,77.006952,40.0,highway,Low,0.112,Clear,0,Wednesday,0,Bike,65,3.05,0.1038,Low
28.624475,77.483257,28.522464,77.174103,40.0,mixed,Medium,0.446,Rain,6,Thursday,0,Van,992,25.1,0.4941,Medium
28.751445,77.096261,28.624623,77.066917,17.42,city,Low,0.266,Clear,22,Thursday,0,Van,652,7.03,0.1098,Low
28.760489,77.115965,28.632983,77.218636,19.72,city,Medium,0.403,Storm,19,Wednesday,1,Truck,1395,32.61,0.694,Medium
28.693076,77.449225,28.632841,77.500926,11.93,highway,Low,0.266,Clear,5,Thursday,0,Truck,1886,2.37,0.1096,Low
28.595241,77.052029,28.617919,77.069556,5.0,mixed,Medium,0.637,Storm,13,Wednesday,0,Van,943,15.8,0.2771,Medium
28.583566,77.325177,28.651235,77.491761,22.95,highway,High,0.865,Clear,7,Tuesday,1,Van,991,33.79,0.694,Medium
28.658076,77.158751,28.705689,77.123049,7.36,mixed,Medium,0.584,Rain,14,Tuesday,0,Van,756,15.22,0.2912,Medium
28.685229,77.100037,28.660827,77.450035,37.57,mixed,Low,0.227,Storm,6,Sunday,0,Van,922,18.35,0.3369,Medium
28.62748,77.383973,28.528176,77.392921,14.83,city,Medium,0.409,Rain,11,Sunday,0,Bike,96,15.72,0.2478,Medium
28.653281,77.476499,28.777498,77.134299,40.0,mixed,High,0.784,Rain,10,Wednesday,1,Van,651,41.75,0.8786,High
28.670296,77.449545,28.557772,77.278505,26.04,highway,Low,0.153,Clear,6,Friday,0,Bike,100,2.33,0.0783,Low
28.507667,77.195202,28.543603,77.319819,15.01,mixed,Low,0.339,Rain,0,Saturday,0,Truck,1230,11.98,0.2264,Low
28.681703,77.472629,28.393539,77.317359,40.0,highway,Medium,0.454,Clear,20,Wednesday,1,Truck,1483,15.14,0.3011,Medium
28.504614,77.192373,28.608474,77.21337,14.69,highway,High,0.721,Rain,21,Saturday,1,Van,623,34.9,0.7435,Medium
28.667724,77.038464,28.453436,77.033282,29.77,highway,Low,0.216,Storm,5,Monday,0,Truck,1608,23.13,0.4401,Medium
28.675916,77.043687,28.760384,77.111855,16.67,mixed,High,0.93,Clear,10,Monday,1,Bike,86,21.77,0.3975,Medium
28.714293,77.101922,28.633368,77.501217,40.0,mixed,High,0.85,Clear,5,Friday,0,Van,724,37.65,0.7762,High
28.690242,77.407302,28.799316,77.327314,19.3,mixed,High,0.786,Clear,8,Saturday,1,Truck,1580,35.45,0.7665,High
28.56716,77.337188,28.460113,77.047474,33.29,highway,Low,0.173,Clear,0,Wednesday,0,Van,718,4.18,0.0719,Low
28.442681,77.032394,28.657097,77.504329,40.0,highway,High,0.742,Storm,20,Wednesday,1,Van,655,51.39,0.9084,High
28.686529,77.402442,28.481034,77.033586,40.0,mixed,Medium,0.6,Clear,16,Saturday,0,Truck,1050,18.36,0.3698,Medium
28.767067,77.118436,28.566846,77.300804,29.93,mixed,Low,0.371,Storm,6,Friday,0,Truck,1518,33.35,0.6582,Medium
28.372908,77.315262,28.600817,77.061445,40.0,highway,Low,0.282,Clear,12,Wednesday,0,Bike,125,3.88,0.1064,Low
28.386938,77.295891,28.521438,77.394703,21.73,mixed,Low,0.167,Storm,3,Sunday,0,Truck,1511,18.94,0.3158,Medium
28.512356,77.196717,28.625278,77.387973,31.98,mixed,High,0.797,Clear,21,Saturday,1,Van,711,32.42,0.6656,Medium
28.789436,77.299269,28.690693,77.06356,31.39,highway,Low,0.339,Storm,5,Saturday,0,Van,949,20.32,0.3975,Medium
28.521714,77.283148,28.471709,77.022418,31.74,mixed,Medium,0.693,Clear,15,Saturday,0,Truck,1413,16.5,0.3018,Medium
28.534583,77.25262,28.667176,77.457821,33.71,highway,High,0.857,Clear,7,Saturday,1,Bike,137,22.98,0.4577,Medium
28.635025,77.2183,28.618259,77.470047,27.54,city,High,0.897,Clear,20,Wednesday,1,Van,523,27.26,0.5818,Medium
28.577413,77.046301,28.717924,77.085861,19.97,highway,Low,0.128,Rain,0,Sunday,0,Van,739,9.05,0.1668,Low
28.41959,77.304045,28.640926,77.391333,38.31,city,Low,0.394,Storm,6,Sunday,0,Truck,1987,30.62,0.6432,Medium
28.348448,77.317265,28.701994,77.414949,40.0,city,Low,0.324,Clear,5,Sunday,0,Van,879,16.31,0.2857,Medium
28.643311,77.249383,28.57962,77.336465,12.93,mixed,Low,0.338,Clear,2,Saturday,0,Van,930,3.22,0.1393,Low
28.792491,77.109169,28.545131,77.186751,37.49,highway,Medium,0.582,Clear,5,Wednesday,0,Van,602,12.71,0.1899,Low
28.667609,77.154935,28.517684,77.270861,25.04,city,Medium,0.409,Clear,3,Friday,0,Van,898,13.18,0.2306,Low
28.669411,77.253184,28.625123,77.230247,6.88,city,High,0.705,Rain,21,Sunday,1,Truck,1449,39.08,0.7704,High
28.621642,77.482042,28.710599,77.185518,36.86,mixed,Medium,0.49,Clear,15,Tuesday,0,Van,738,18.0,0.3531,Medium
28.802187,77.310624,28.427144,77.324286,40.0,mixed,High,0.904,Clear,8,Tuesday,1,Van,695,40.3,0.8449,High
28.641711,77.220265,28.5669,77.318825,17.98,mixed,Medium,0.463,Rain,15,Thursday,0,Truck,1790,16.97,0.3244,Medium
28.613579,77.209166,28.791232,77.333672,25.86,city,Medium,0.642,Clear,15,Wednesday,0,Truck,1612,17.01,0.3268,Medium
28.525918,77.410186,28.733115,77.196085,34.9,mixed,High,0.852,Clear,18,Sunday,1,Van,520,41.75,0.8151,High
28.664432,77.152107,28.572294,77.297996,24.05,city,Low,0.115,Clear,6,Tuesday,0,Bike,116,7.12,0.1238,Low
28.724902,77.084353,28.649598,77.171099,17.26,highway,Low,0.17,Clear,5,Sunday,0,Truck,1998,3.39,0.1333,Low
28.72476,77.113178,28.564751,77.247278,32.52,mixed,High,0.779,Clear,18,Tuesday,1,Van,886,34.99,0.7599,Medium
28.828449,77.189012,28.594035,77.209635,34.36,city,Low,0.108,Clear,0,Friday,0,Truck,1829,13.12,0.2036,Low
28.776436,77.327692,28.696617,77.125731,31.75,city,Medium,0.613,Clear,20,Sunday,1,Bike,88,18.54,0.3142,Medium
28.552218,77.341821,28.542354,77.202456,20.43,highway,Low,0.143,Rain,1,Friday,0,Bike,54,12.96,0.2111,Low
28.65793,77.457237,28.432238,77.317172,31.96,city,High,0.724,Clear,18,Thursday,1,Van,873,43.76,0.8878,High
28.67102,77.424388,28.607338,77.366229,11.37,city,Low,0.271,Clear,16,Monday,0,Van,525,3.72,0.1129,Low
28.741992,77.13219,28.682055,77.158207,7.81,highway,High,0.82,Clear,7,Monday,1,Van,982,21.92,0.4575,Medium
28.414126,77.340537,28.445218,77.037723,40.0,highway,Low,0.352,Clear,2,Sunday,0,Bike,63,6.24,0.1627,Low
28.772899,77.101076,28.712477,77.197944,13.39,mixed,Low,0.142,Clear,0,Friday,0,Van,651,3.75,0.0928,Low
28.6803,77.127255,28.730214,77.179123,8.12,mixed,Low,0.12,Clear,3,Thursday,0,Bike,102,2.0,0.1255,Low
28.567737,77.308568,28.626267,77.0677,28.23,city,Low,0.305,Clear,23,Monday,0,Truck,1548,16.8,0.2858,Medium
28.544283,77.161479,28.765891,77.097721,29.07,city,Low,0.335,Clear,10,Wednesday,1,Van,561,19.84,0.3812,Medium
28.576491,77.319026,28.553703,77.334567,5.0,mixed,High,0.784,Rain,10,Thursday,1,Bike,121,34.92,0.6934,Medium
28.741591,77.114073,28.656437,77.152121,12.81,highway,High,0.995,Rain,8,Monday,1,Van,672,35.78,0.7516,High
28.719085,77.12483,28.673213,77.167539,7.87,mixed,High,0.727,Clear,19,Sunday,1,Van,661,29.0,0.6302,Medium
28.738375,77.121596,28.611889,77.227194,21.37,highway,Low,0.355,Clear,5,Monday,0,Van,515,4.26,0.0821,Low
28.601418,77.229354,28.628052,77.484709,34.88,highway,Medium,0.536,Clear,19,Tuesday,1,Van,621,26.23,0.5495,Medium
28.638423,77.366514,28.691016,77.448325,12.1,city,Medium,0.455,Rain,15,Tuesday,0,Van,549,20.66,0.3905,Medium
28.682218,77.431684,28.698345,77.202042,27.44,highway,Medium,0.478,Clear,15,Thursday,0,Truck,1316,11.41,0.2078,Low
28.821486,77.201735,28.583082,77.312492,31.46,city,Medium,0.623,Clear,12,Sunday,0,Van,763,23.8,0.4762,Medium
28.782197,77.14442,28.738678,77.196828,9.96,highway,Medium,0.589,Clear,13,Saturday,0,Van,579,7.65,0.1772,Low
28.64416,77.387295,28.791651,77.337638,21.63,city,Medium,0.686,Clear,15,Monday,0,Bike,54,10.71,0.158,Low
28.771522,77.106879,28.549606,77.31115,35.49,city,High,0.867,Rain,8,Wednesday,1,Van,617,45.86,0.8801,High
28.759304,77.09242,28.783143,77.131023,5.07,city,Medium,0.636,Rain,13,Friday,0,Van,602,12.88,0.2013,Low
28.458633,77.045572,28.582945,77.033337,16.3,highway,High,0.791,Clear,17,Tuesday,1,Truck,1571,22.34,0.4168,Medium
28.671455,77.43014,28.408313,77.299787,34.05,mixed,High,0.798,Storm,8,Wednesday,1,Bike,64,41.38,0.8683,High
28.521661,77.370007,28.60185,77.343758,12.45,highway,Medium,0.492,Clear,9,Monday,1,Truck,1772,16.74,0.2999,Medium
28.646442,77.095209,28.5558,77.39534,35.43,city,Low,0.234,Clear,2,Tuesday,0,Van,655,14.65,0.283,Low
28.776647,77.131382,28.569571,77.308645,31.56,city,High,0.762,Clear,8,Monday,1,Bike,112,38.67,0.7902,High
28.70142,77.440938,28.606795,77.381227,16.73,mixed,Low,0.128,Storm,22,Wednesday,0,Bike,99,21.34,0.3758,Medium
28.511189,77.20468,28.383626,77.329937,26.49,city,Medium,0.511,Clear,16,Monday,0,Van,601,17.02,0.3404,Medium
28.62016,77.490093,28.798358,77.311928,35.45,mixed,Low,0.114,Clear,2,Sunday,0,Truck,1630,9.84,0.163,Low
28.38009,77.341382,28.756173,77.13507,40.0,highway,Medium,0.619,Storm,9,Monday,1,Van,868,42.91,0.8771,High
28.732965,77.12842,28.751405,77.099643,5.0,mixed,Medium,0.431,Clear,7,Saturday,1,Truck,1879,15.72,0.2445,Medium
28.52891,77.397107,28.346336,77.327991,26.11,city,Medium,0.519,Clear,15,Saturday,0,Van,950,17.25,0.3027,Medium
28.665571,77.426797,28.601507,77.343344,14.17,city,Low,0.283,Clear,3,Friday,0,Van,891,6.26,0.1679,Low
28.678876,77.165587,28.402952,77.310514,40.0,highway,High,0.895,Clear,12,Wednesday,0,Van,759,22.57,0.4063,Medium
28.546797,77.253672,28.662309,77.23674,19.16,city,Medium,0.518,Clear,21,Monday,1,Van,761,21.88,0.4402,Medium
28.725172,77.195632,28.697031,77.104583,9.96,city,Low,0.219,Storm,0,Tuesday,0,Bike,95,20.39,0.3598,Medium
28.667109,77.419667,28.464172,77.048634,40.0,city,Low,0.245,Rain,5,Monday,0,Truck,1887,26.88,0.5303,Medium
28.712993,77.166614,28.61975,77.070961,20.76,highway,High,0.726,Rain,17,Tuesday,1,Van,664,34.28,0.7291,Medium
28.382973,77.309881,28.746817,77.112599,40.0,highway,Medium,0.54,Clear,13,Sunday,0,Van,691,8.62,0.1605,Low
28.772616,77.303101,28.684699,77.178727,18.27,city,Medium,0.598,Clear,4,Saturday,0,Bike,133,10.41,0.2021,Low
28.679301,77.443579,28.651163,77.225047,28.18,city,Low,0.184,Clear,16,Saturday,0,Truck,1379,15.15,0.276,Medium
28.424358,77.329694,28.608208,77.10648,37.48,highway,High,0.729,Rain,21,Thursday,1,Van,889,34.32,0.7143,Medium
28.74526,77.135828,28.760796,77.128138,5.0,city,Medium,0.583,Clear,16,Wednesday,0,Van,622,9.59,0.1558,Low
28.641899,77.077688,28.757638,77.13095,14.75,city,Low,0.253,Rain,0,Thursday,0,Van,549,14.74,0.2714,Low
28.661225,77.443073,28.779313,77.309566,24.1,city,Low,0.392,Clear,0,Sunday,0,Van,610,8.15,0.196,Low
28.427459,77.312229,28.592889,77.063801,40.0,mixed,High,0.94,Clear,7,Monday,1,Van,544,25.96,0.5361,Medium
28.695435,77.404309,28.704446,77.114887,35.1,city,Medium,0.409,Storm,15,Sunday,0,Truck,1095,33.66,0.6846,Medium
28.770403,77.111464,28.554178,77.348117,40.0,highway,Low,0.156,Clear,2,Monday,0,Truck,1851,6.28,0.1513,Low
28.383859,77.314982,28.645398,77.165071,40.0,highway,Medium,0.53,Clear,14,Monday,0,Bike,138,9.87,0.1573,Low
28.728693,77.184854,28.661822,77.453783,38.96,highway,Low,0.393,Clear,0,Friday,0,Truck,1890,6.77,0.1483,Low
28.46635,77.009308,28.608523,77.382123,40.0,city,High,0.705,Clear,21,Friday,1,Van,951,41.69,0.8811,High
28.662427,77.417563,28.403509,77.305548,37.31,city,High,0.825,Clear,19,Thursday,1,Truck,1351,48.34,0.8846,High
28.564846,77.308667,28.464652,77.007335,36.81,city,Low,0.359,Rain,1,Saturday,0,Truck,1766,31.22,0.644,Medium
28.8144,77.211795,28.537732,77.249211,33.87,mixed,Medium,0.56,Clear,20,Monday,1,Bike,84,18.25,0.3511,Medium
28.765486,77.128518,28.659334,77.483919,40.0,city,Low,0.132,Storm,6,Saturday,0,Bike,116,26.32,0.5576,Medium
28.763032,77.135349,28.678925,77.440914,40.0,city,Low,0.15,Clear,1,Monday,0,Van,961,17.06,0.3311,Medium
28.447257,77.048111,28.516332,77.246083,27.83,city,Low,0.198,Rain,0,Friday,0,Van,587,17.42,0.319,Medium
28.614304,77.360217,28.668013,77.409994,8.27,highway,Low,0.156,Clear,0,Thursday,0,Truck,1867,2.0,0.1199,Low
28.74669,77.125952,28.766828,77.323761,23.77,city,Low,0.32,Clear,6,Wednesday,0,Truck,1453,10.51,0.1751,Low
28.596843,77.038269,28.673948,77.447259,40.0,city,High,0.961,Clear,20,Wednesday,1,Bike,112,41.58,0.8563,High
28.552509,77.375878,28.671643,77.415029,16.55,highway,Medium,0.659,Rain,7,Tuesday,1,Truck,1733,30.63,0.5986,Medium
28.603051,77.02182,28.778568,77.098556,30.37,mixed,Medium,0.476,Clear,16,Friday,0,Bike,139,9.38,0.1633,Low
28.479302,77.018095,28.513157,77.366966,38.49,mixed,Medium,0.483,Clear,6,Sunday,0,Van,732,15.58,0.248,Medium
28.534792,77.202144,28.791191,77.099609,32.08,mixed,Low,0.352,Clear,6,Tuesday,0,Van,684,9.78,0.1551,Low
28.686499,77.045508,28.602446,77.031458,11.34,city,High,0.711,Clear,19,Friday,1,Van,656,29.11,0.6133,Medium
28.667841,77.436773,28.800236,77.33954,22.55,mixed,Medium,0.446,Clear,13,Sunday,0,Van,532,8.77,0.1869,Low
28.521042,77.387898,28.541371,77.269946,14.06,city,High,0.757,Clear,18,Tuesday,1,Bike,139,25.13,0.5257,Medium
28.532053,77.167729,28.438222,77.014191,26.5,city,Low,0.22,Rain,2,Monday,0,Van,525,18.76,0.346,Medium
28.612002,77.227275,28.547068,77.409002,23.41,city,Medium,0.633,Clear,5,Sunday,0,Truck,1662,18.2,0.3685,Medium
28.529878,77.25002,28.599128,77.062397,26.65,city,Medium,0.51,Storm,20,Thursday,1,Bike,97,41.49,0.8125,High
28.594224,77.196441,28.650254,77.461317,39.52,city,High,0.736,Clear,7,Friday,1,Bike,145,31.73,0.6311,Medium
28.631024,77.390939,28.464726,77.02022,40.0,mixed,Medium,0.5,Clear,6,Friday,0,Truck,1108,16.71,0.2664,Medium
28.660013,77.436091,28.734935,77.12238,40.0,city,High,0.816,Storm,21,Wednesday,1,Van,507,54.34,0.9615,High
28.600581,77.39141,28.65363,77.142365,26.29,highway,High,0.895,Clear,19,Sunday,1,Truck,1928,37.89,0.8142,High
28.674164,77.446753,28.480052,77.034233,40.0,mixed,Low,0.373,Storm,5,Saturday,0,Truck,1969,20.54,0.4157,Medium
28.73549,77.112812,28.694106,77.466265,40.0,highway,High,0.967,Clear,17,Friday,1,Van,858,28.54,0.6093,Medium
28.711166,77.172841,28.494904,77.024782,37.84,highway,High,0.839,Clear,17,Sunday,1,Van,542,33.82,0.6909,Medium
28.80292,77.29697,28.768078,77.104661,25.04,city,High,0.912,Clear,21,Sunday,1,Van,943,34.32,0.6879,Medium
28.597151,77.203149,28.6298,77.072101,19.68,city,Low,0.291,Rain,1,Wednesday,0,Van,760,15.67,0.2898,Medium
28.6075,77.05188,28.86023,77.202586,40.0,mixed,Medium,0.603,Storm,10,Friday,1,Van,708,40.66,0.8379,High
28.690084,77.156037,28.606843,77.109762,15.35,city,Medium,0.523,Rain,14,Thursday,0,Van,581,19.39,0.3391,Medium
28.774468,77.32757,28.36316,77.322289,40.0,highway,Medium,0.563,Clear,13,Wednesday,0,Truck,1939,14.82,0.302,Low
28.5322,77.408147,28.739971,77.187532,40.0,mixed,Low,0.391,Clear,2,Friday,0,Bike,79,9.4,0.2052,Low
28.555118,77.273871,28.621792,77.492886,32.02,city,Low,0.15,Clear,6,Tuesday,0,Truck,1865,12.28,0.1864,Low
28.405505,77.302806,28.37026,77.332455,5.56,city,High,0.958,Rain,17,Sunday,1,Bike,56,37.01,0.7534,High
28.672365,77.404853,28.685368,77.450905,6.95,mixed,Low,0.259,Clear,22,Saturday,0,Van,794,2.0,0.1146,Low
28.531958,77.188248,28.428564,77.308477,20.59,highway,Low,0.12,Clear,16,Thursday,0,Van,849,3.7,0.1007,Low
28.515211,77.260163,28.742657,77.161717,35.18,mixed,Medium,0.413,Clear,8,Tuesday,1,Truck,1712,19.77,0.3417,Medium
28.833735,77.228587,28.459362,77.005551,40.0,city,High,0.779,Clear,19,Friday,1,Van,689,41.64,0.8274,High
28.829099,77.200831,28.661642,77.052078,32.28,city,Low,0.398,Storm,17,Tuesday,1,Bike,144,30.0,0.6212,Medium
28.551842,77.250998,28.571775,77.021686,29.84,city,High,0.922,Storm,16,Sunday,0,Van,892,44.97,0.8808,High
28.612684,77.047972,28.606947,77.19354,20.94,highway,Medium,0.441,Clear,11,Tuesday,0,Truck,1627,11.36,0.2193,Low
28.544416,77.262039,28.522259,77.378145,15.76,mixed,Medium,0.641,Clear,12,Tuesday,0,Van,749,8.16,0.1564,Low
28.630968,77.185685,28.620394,77.389207,22.83,highway,High,0.796,Clear,4,Friday,0,Bike,58,22.56,0.4572,Medium
28.799337,77.343695,28.60588,77.077997,40.0,mixed,High,0.845,Storm,8,Saturday,1,Bike,101,50.01,0.8957,High
28.542361,77.246026,28.576529,77.037599,28.62,highway,Medium,0.407,Clear,17,Wednesday,1,Truck,1887,15.15,0.2815,Medium
28.447279,77.016764,28.691651,77.030118,40.0,mixed,High,0.959,Storm,17,Thursday,1,Truck,1083,50.44,0.9358,High
28.633363,77.085579,28.397564,77.338646,40.0,city,Low,0.211,Clear,2,Saturday,0,Bike,79,10.7,0.1937,Low
28.672409,77.050669,28.615341,77.095472,8.69,highway,Medium,0.58,Rain,16,Thursday,0,Van,567,15.38,0.3025,Medium
28.519888,77.19419,28.689548,77.036639,35.67,city,Medium,0.431,Rain,21,Friday,1,Bike,88,30.17,0.6378,Medium
28.600233,77.332467,28.539876,77.200174,20.03,mixed,Low,0.149,Clear,12,Tuesday,0,Truck,1920,5.13,0.1092,Low
28.479183,77.011605,28.551846,77.334263,40.0,city,Medium,0.547,Clear,18,Thursday,1,Bike,122,25.71,0.5345,Medium
28.834738,77.223563,28.706031,77.418982,26.83,mixed,Low,0.138,Clear,23,Wednesday,0,Van,688,5.65,0.1391,Low
28.542365,77.165414,28.764369,77.108276,29.14,mixed,High,0.774,Clear,9,Sunday,1,Van,622,37.13,0.7646,High
28.655208,77.495741,28.595801,77.356905,18.21,highway,Low,0.368,Clear,2,Friday,0,Van,691,2.41,0.0569,Low
28.543995,77.255262,28.567017,77.329255,8.15,highway,Low,0.22,Clear,0,Monday,0,Van,776,2.0,0.1023,Low
28.738052,77.182516,28.597268,77.198442,17.52,mixed,High,0.829,Rain,10,Thursday,1,Van,581,46.78,0.9156,High
28.581994,77.329776,28.638467,77.512522,25.38,mixed,High,0.758,Rain,13,Monday,0,Van,507,30.81,0.6386,Medium
28.744812,77.133977,28.605933,77.35412,38.26,mixed,Medium,0.568,Clear,13,Sunday,0,Bike,91,14.79,0.2279,Low
28.823528,77.181871,28.451379,77.053663,40.0,mixed,High,0.87,Clear,20,Monday,1,Truck,1619,44.27,0.8583,High
28.613878,77.369419,28.44642,77.033421,40.0,mixed,Low,0.196,Clear,22,Thursday,0,Van,611,8.08,0.1244,Low
28.592046,77.05664,28.710718,77.159553,19.17,city,Low,0.32,Storm,3,Thursday,0,Truck,1659,25.61,0.4898,Medium
28.570492,77.356358,28.697694,77.100868,30.75,highway,Low,0.274,Storm,2,Monday,0,Van,640,15.87,0.2494,Medium
28.646323,77.161746,28.727874,77.133348,10.48,highway,Low,0.253,Clear,12,Saturday,0,Van,701,2.0,0.0553,Low
28.665698,77.136011,28.667639,77.462651,40.0,highway,Low,0.101,Storm,1,Saturday,0,Truck,1587,26.8,0.5572,Medium
28.816184,77.223493,28.649141,77.247743,19.81,mixed,Medium,0.507,Storm,13,Friday,0,Truck,1917,25.25,0.4794,Medium
28.61691,77.081555,28.524368,77.371203,40.0,highway,Low,0.325,Rain,4,Friday,0,Van,794,15.22,0.3045,Medium
28.600204,77.187133,28.60458,77.032622,17.18,mixed,Low,0.371,Clear,23,Thursday,0,Truck,1438,5.91,0.1155,Low
28.596921,77.039134,28.554859,77.368819,40.0,city,Medium,0.527,Clear,14,Monday,0,Truck,1961,20.78,0.4342,Medium
28.557288,77.297984,28.626769,77.393409,16.55,city,High,0.794,Clear,20,Tuesday,1,Van,956,41.39,0.812,High
